τείν|thou, thee
τείνω|stretch, stretch out, extend, draw tight
τείρω|wear out or away; weary, exhaust, distress; be worn, hard pressed, afflicted
τείως|so long; meanwhile; some time
τεγέη|Tegea
τεεῖο|thou, thee
τεθαλυῖα|swell, teem, bloom
τεθυωμένος|fragrant
τειρεσίης|Tiresias
τειχίζω|built for themselves
τειχίον|wall
τειχεσιπλήτης|stormer of walls or cities
τειχιόεις|walled, well walled, well fortified
τεκμαίρομαι|decree, appoint, ordain; portend, predict
τεκταίνομαι|build; contrive, devise
τεκτονίδης|son of Tecton
τεκτοσύνη|art of the joiner, carpentry
τελέθω|( “τέλλω”
τελέω|bring to an end or to completion, end, complete, accomplish, fulfil; be fulfilled, come to pass; Pay, render
τελήεις|perfect
τελαμωνιάδης|son of Telamon
τελαμών|@
τελαμώνιος|Telamonian
τελείω|bring to an end or to completion, end, complete, accomplish, fulfil; be fulfilled, come to pass; Pay, render
τελεσφόρος|bringing to perfection; full
τελευτάω|complete, bring to pass, fulfil; be fulfilled, come to pass
τελευτή|end, accomplishment, purpose
τεμέση|a town celebrated for its copper mines, perhaps in Cyprus
τενθρηδών|a leader of the Magnesians from Thessaly, father of Prothoüs
τεοῖο|thou, thee
τερμιόεις|reaching to the feet; fringed, tasselled
τερπιάδης|son of Terpis
τερπικέραυνος|delighting in thunder
τερπωλή|delight, rare sport
τερσαίνω|dry, dry up
τερψίμβροτος|delighting mortals
τεσσαράβοιος|worth four cattle
τεσσαράκοντα|forty
τετάρπετο|delight, cheer; enjoy oneself, take pleasure in, rejoice; enjoy
τετάσθην|stretch, stretch out, extend, draw tight
τετίημαι|be troubled, sad
τεταγών|laying hold of
τετευχῆσθαι|to have armed ourselves, be armed
τετεύξεται|make, cause; prepare; make, render; prepare or have prepared; be made, wrought, furnished, or ready; be, become, take place, happen
τετμημένος|cut, cut
τετράγυος|four-acre
τετράκις|four times
τετράκυκλος|four-wheeled
τετράορος|yoked four abreast
τετράφαλος|with four - banded crest
τετράφατο|turn; turn, direct; turn; turn; change
τετρήχει|stir up, trouble, disturb, throw into confusion; be in confusion, stormy
τετρίγει|twitter; squeak, gibber; crack
τετραίνω|perforate, bore
τετραθέλυμνος|of four layers
τετραπλῇ|four-fold
τετραφάληρος|with four - fold crest
τετραχθά|in four parts
τετυγμένα|make, cause; prepare; make, render; prepare or have prepared; be made, wrought, furnished, or ready; be, become, take place, happen
τετύχηκα|hit; be successful; succeed; come upon, chance upon; get, gain, obtain; happen; be by chance, happen; fall to one's share
τευθρανίδης|son of Teuthras
τευταμίδης|son of Teutamias
τεχνάω|construct with art, contrive, devise
τεχνήεις|full of art or skill, skilful
τεός|thy, thine
τεύθρας|(1) the father of Axylus. —(2) a Greek from Magnesia, slain by Hector
τεύχω|make, cause; prepare; make, render; prepare or have prepared; be made, wrought, furnished, or ready; be, become, take place, happen
τεῖος|so long; meanwhile; some time
τεῖρος|constellations
τεῖχος|wall; fortification, rampart
τεῦ|see “τίς, τὶς”
τεῦκρος|Teucer
τεῦχος|implement; arms, armor; tackling
τηθύς|Tethys
τηκεδών|melting, wasting away, decline
τηλέμαχος|Telemachus
τηλέπυλος|a town of the Laestrȳgons
τηλίκος|of such an age
τηλεδαπός|distant; strange, foreign
τηλεθάων|luxuriant, blooming
τηλεκλειτός|far - famed, wide-renowned
τηλεκλυτός|far - famed, wide-renowned
τηλεφίδης|son of Telephus
τηλεφανής|conspicuous far and wide
τηλοτάτω|most distant
τηλοῦ|afar; far from
τηλόθεν|from far
τηλόθι|far away; far from
τηλόσε|to a distance, far away
τηλύγετος|dearly beloved
τηρείη|a mountain in Mysia
τηύγετον|Taygetus
τηύσιος|vain, fruitless, useless
τιθήνη|nurse
τιθαιβώσσω|lay up honey
τιθωνός|Tithōnus
τιμάω|prize, deem worthy; honor
τιμή|valuation, price; satisfaction, penalty, punishment; honor, dignity, prerogative
τιμήεις|precious; honored
τινάσσω|shake, brandish
τιταίνω|stretch, draw, extend
τιταρήσιος|a river (later Eurōpus) of Thessaly, rising in Mt. Olympus and a branch of the Peneius
τιτρώσκω|wound
τιτυός|Tityus
τιτύσκομαι|aim; make ready, prepare
τιτῆνες|Titans
τιω|value, estimate; esteem, prize, honor
τλήμων|enduring, patient; bold, impudent
τληπόλεμος|(1) a son of Hercules and Astyoche, who as a fugitive found safety in Rhodes, and became king there, “657, 661”
τλητός|enduring
τλῆναι|endure, suffer, bear up under, submit to; steadfast; bring oneself; dare, venture, have the heart or the hardihood
τμήγω|cut
τμήδην|so as to cut or graze
τμῶλος|Tmolus
τοί1|@
τοί2|@
τοί|@
τοίγαρ|so then, accordingly
τοίσδεσι|this; here
τοιοῦτος|of such a kind, such
τοιόσδε|such
τοκάς|having just littered
τοκεύς|parents; ancestors
τολμάω|endure, bear; be bold, dare
τολμήεις|enduring, steadfast, daring
τολυπεύω|contrive; achieve, finish
τομή|stump, stock
τοξάζομαι|shoot with the bow
τοξευτής|bowman, archer
τοξεύω|shoot with the bow
τοξοσύνη|archery
τοξοφόρος|bow-bearing
τοξότης|archer
τοπρόσθεν|see “πρόσθεν”
τοπρῶτον|see “πρῶτον”
τορέω|bore, pierce
τορνόω|round off
τοσοῦτος|, “-αύτη, -οῦτον”
τοσσάκι|so many times, so often
τοσόσδε|, “-ήδε, -όνδε”
τοτέ2|sometimes; at another time, anon
τοτέ|sometimes; at another time, anon
τοὔνεκα|therefore
τοὔνομα|= “τὸ ὄνομα”
τοῖος|of such a kind, such; capable, able; so really, so very, just; so, so very
τοῖχος|wall; sides
τοῦ|see (1) “ὁ”
τράγος|he-goat
τράπεζα|table
τρέμω|tremble
τρέπω|turn; turn, direct; turn; turn; change
τρέφω|make big or thick, make to grow; nourish, bring up, rear, tend; thicken, congeal, grow big, wax, grow up; bred
τρέχω|run
τρέω|flee; be afraid, fear
τρήρων|timid
τρίαινα|trident
τρίβω|rub; thresh; wear oneself out
τρίγληνος|with three drops or pearls
τρίετες|three years long
τρίζω|twitter; squeak, gibber; crack
τρίκη|a city in Thessaly, on the Peneius
τρίλλιστος|thriceearnestly prayed for
τρίπλαξ|threefold
τρίπολος|thrice turned; thrice ploughed
τρίπος|tripod
τρίπτυχος|triple, of three layers
τρίς|thrice
τρίστοιχος|in three rows
τρίτατος|third
τρίτος|third; in the third place, for the third time
τρίχα|threefold, in three parts
τρίχες|hair, hairs
τραπέω|tread, press
τραπείομεν|delight, cheer; enjoy oneself, take pleasure in, rejoice; enjoy
τραπεζεύς|belonging to the table
τραφέμεν|make big or thick, make to grow; nourish, bring up, rear, tend; thicken, congeal, grow big, wax, grow up; bred
τραφερός|solid, firm
τρεῖς|three
τρητός|bored, pierced; perforated
τρηχίς|Trachis
τρηχύς|rough, rugged
τριήκοντα|thirty
τριγλώχιν|threebarbed
τριηκόσιοι|three hundred
τριπλῇ|threefold, thrice over
τρισκαίδεκα|thirteen
τρισκαιδέκατος|thirteenth
τριστοιχί|in three rows
τρισχίλιοι|three thousand
τριτογένεια|Tritogenīa
τριχάικες|with waving or flowing plume
τριχθά|in three parts
τροίζηνος|son of Ceas, father of Euphēmus
τροίη|Troad; Troy
τροίηθε|from Troy
τροίηνδε|to Troy
τροιζήν|Troezen
τρομέω|tremble; quake; fear, dread
τροπέω|turn about
τροπή|turning - places
τροπός|thongs or straps; d
τροφέοντο|big, swollen
τροφόεις|big, swollen
τροφός|nurse
τροχάω|running
τροχός1|wheel
τροχός|wheel
τρυγάω|gather
τρυπάω|bore
τρυφάλεια|helmet
τρωιάς|of Tros; Trojan
τρωικός|Trojan
τρωπάω|change; vary; turn
τρωτός|vulnerable
τρωχάω|run
τρόμος|trembling, tremor, shudder; fear, terror
τρόπις|keel
τρόφις|big, huge
τρύζω|coo; gossip
τρύπανον|auger, drill
τρύφος|fragment
τρύχω|wear out, exhaust, consume, impoverish
τρώγω|gnaw, crop, browse upon
τρώιλος|Troïlus
τρώιος|of Tros; Trojan
τρώκτης|deceiver, knave
τρώς|Tros
τρώω|wound
τρῆχος|an Aetolian, slain by Hector
τρῳαί|of Tros; Trojan; Trojan women
τρῳός|of Tros; Trojan; Trojan women
τρῶες|Trojans
τυγχάνω|hit; be successful; succeed; come upon, chance upon; get, gain, obtain; happen; be by chance, happen; fall to one's share
τυδείδης|son of Tydeus
τυδεύς|Tydeus
τυκτός|made; wrought
τυμβοχοέω|heap up a funeral mound
τυμβοχόη|see the foregoing
τυνδάρεος|Tyndareüs
τυπή|blow, stroke
τυρός|cheese
τυρώ|Tyro
τυτθός|little, small; little, a little
τυφλός|blind
τυφωεύς|Typhōeus
τυχήσας|hit; be successful; succeed; come upon, chance upon; get, gain, obtain; happen; be by chance, happen; fall to one's share
τυχίος|a Boeotian from Hyle, the maker ( “τεύχω”
τόθι|there
τόκος|bringing forth, delivery; offspring, young
τόξον|bow; archery
τόπριν|before, formerly, first; before
τόσος|so great, so much; so many; so much, so very
τόσσος|so great, so much; so many; so much, so very
τότε1|at that time, then
τότε|at that time, then
τόφρα|so long; Up to the time; Meanwhile
τύμβος|mound, tomb, grave
τύνη|thou, thee
τύπτω|strike, hit
τώς|thus
τἄλλα|other, another; the rest
τὶς2|some; any; one, some; any; thing; many a one; every; one; somewhat, in a degree; not at all, by no means; nothing whatever
τὶς|some; any; one, some; any; thing; many a one; every; one; somewhat, in a degree; not at all, by no means; nothing whatever
τῆ|here; take; ! there!
τῆθος|oyster
τῆλε|far, far away; far from
τῆμος|then, thereupon
τῇ|here; where, as
τῇδε|this; here
τῇπερ|= “ᾗ περ”
τῖρυνς|Tiryns
τῷ|then, therefore
υἱωνός|grandson
υἱός|son
φάανθεν|bring to light, make to appear, show; show, reveal, exhibit, express; shine, give light; come to light, be visible, appear, shine
φάγον|eat
φάε|bring to light, make to appear, show; show, reveal, exhibit, express; shine, give light; come to light, be visible, appear, shine
φάεα|light; to the light; eyes
φάλαγξ|phalanx, line of battle, column
φάλαρ|plates
φάλκης|a Trojan, slain by Antilochus
φάλος|ridge or crest; boss; forepiece
φάν|say, declare; think, believe
φάνεν|bring to light, make to appear, show; show, reveal, exhibit, express; shine, give light; come to light, be visible, appear, shine
φάος|light; to the light; eyes
φάρμακον|herb, drug
φάρος|Pharus
φάρυγξ|throat
φάσγανον|sword
φάσθαι|say, declare; think, believe
φάσκω|declare, promise, think
φάτις|report, reputation
φάτνη|crib, manger
φέβομαι|flee, flee from
φένεος|a town in Arcadia
φέρεκλος|son of Harmonides, builder of the ship in which Paris carried away Helen, slain by Meriones
φέρης|son of Cretheus and Tyro, father of Admētus
φέριστος|best, bravest
φέρουσα|a Nereid
φέρτατος|best, bravest
φέρτε|bear, carry, bring, convey; be borne; rush, charge; be swept, hurried along; carry off; bear away
φέρτερος|better, braver
φέρτρον|litter, bier
φέρω|bear, carry, bring, convey; be borne; rush, charge; be swept, hurried along; carry off; bear away
φή2|as, just as, like
φή|as, just as, like
φήγινος|of oak - wood, oaken
φήμη|utterance, voice, omen
φήμιος|Phemius
φήναι|bring to light, make to appear, show; show, reveal, exhibit, express; shine, give light; come to light, be visible, appear, shine
φήνη|sea - eagle, osprey
φήρ|wild beast; monster
φίλος|own, dear; dear ones, friends; own; pleasing, acceptable; like; kindly
φίλτατος|own, dear; dear ones, friends; own; pleasing, acceptable; like; kindly
φίλως|gladly
φαάντατος|most brilliant
φαέθουσα|daughter of Helius and Neaera
φαέθων|@
φαίαξ|Phaeacians
φαίδιμος|@
φαίδρη|Phaedra
φαίηκες|Phaeacians
φαίνω|bring to light, make to appear, show; show, reveal, exhibit, express; shine, give light; come to light, be visible, appear, shine
φαείνω|shine, give light
φαεινός|bright, brilliant, radiant
φαεσίμβροτος|bringing light to mortals, shining for mortals
φαιδιμόεις|shining; illustrious
φαινέσκετο|bring to light, make to appear, show; show, reveal, exhibit, express; shine, give light; come to light, be visible, appear, shine
φαιστός2|a city in Crete, near Gortȳna
φαιστός|a city in Crete, near Gortȳna
φαλαγγηδόν|by phalanxes, in companies, in columns
φαληριάω|brightly shining, gleaming
φαρέτρη|quiver
φαρμάσσω|temper
φασσοφόνος|doveslayer
φαυσιάδης|son of Phausius
φαῖνοψ|son of Asius from Abȳdus, the father of Xanthus and Thoön
φαῖστος1|son of Borus, from Tarne in Maeonia, slain by Idomeneus
φαῖστος|son of Borus, from Tarne in Maeonia, slain by Idomeneus
φείδας|(‘Sparer’): a leader of the Athenians
φείδιππος|son of Thessalus
φείδομαι|spare
φείδων|Phidon
φεαί|see “Φειά̄”
φειά|a town in northern Elis, on the river Jardanus
φειδωλή|sparing, grudging use
φειδώ|sparing, thrift
φεν|kill, slay
φεραί|Pherae
φεύγω|flee, flee from, escape
φηγεύς|son of Dares, priest of Hephaestus in Troy, slain by Diomed
φηγός|oak
φημί|say, declare; think, believe
φηραί|a town in Messenia, in Homer's time belonging to the Laconian territory, “293, γ 488”
φηρητιάδης|son; grandson; of Pheres
φθάν|see “φθά̄νω”
φθάνω|be or get before, anticipate
φθέγγομαι|utter a sound, speak out; aloud; sounded
φθέωμεν|see “φθά̄νω”
φθίη|Phthia; to Phthia
φθίμενος|see “φθί̄νω”
φθίνω|consume, destroy, kill; waste or dwindle away, wane, perish, die
φθείρω|destroy, ruin
φθειρῶν|: “ὄρος”
φθινύθω|waste away, perish, die; waste, consume
φθισήνωρ|man - consuming
φθισίμβροτος|consuming mortals
φθογγή|voice
φθονέω|grudge, deny, refuse
φθόγγος|voice
φθῆ|see “φθά̄νω”
φθῖος|Phthian
φι|a vestige of several old caseendings, appended to the stem-vowel of the various declensions, (1st decl.) “-ηφι, -ῆφι”
φιάλη|bowl, saucer, or urn
φιλέω|love, hold dear; entertain, welcome
φιλήρετμος|fond of the oar, oar-loving
φιλητορίδης|son of Philētor
φιλοίτιος|Philoetius
φιλοκέρτομος|fond of jeering or mocking, contemptuous
φιλοκτήτης|Philoctētes
φιλοκτεανώτατος|most greedy of; possessions
φιλομηλείδης|a king in Lesbos, who challenged all strangers to wrestle with him
φιλομμείδης|laughterloving
φιλοπαίγμων|fond of play, merry
φιλοπτόλεμος|fond of war, warloving
φιλοτήσιος|of love
φιλοφροσύνη|kindliness, friendly temper
φιλοψευδής|friend of lies, false
φιλόξεινος|loving guests or guestfriends, hospitable
φιλότης|love, friendship; entertainment
φιν|a vestige of several old caseendings, appended to the stem-vowel of the various declensions, (1st decl.) “-ηφι, -ῆφι”
φιτρός|trunk, block, log
φλέγμα|flame, blaze
φλέγυαι|and “Φλέγυες”
φλέγω|burn, singe, consume; blaze
φλέψ|vein
φλεγέθω|blaze, glow; burn up, consume
φλιή|door-post
φλοιός|bark
φλοῖσβος|roar
φλόγεος|flaming, gleaming
φλόξ|flame, blaze
φλύω|foam or boil
φοίνικες|Phoenicians
φοίνιος|blood; red
φοίνισσα|Phoenician
φοβέω|put to flight; flee, be put to flight
φοινήεις|bloodred
φοινικοπάρῃος|purple or red-cheeked
φοινικόεις|purple, red
φοινός|blood; red
φοιτάω|go, go or hurry; roam
φολκός|bow-legged
φονή|massacre, murder
φονεύς|slayer, murderer, homicide
φοξός|sharp-pointed
φορέω|bear or carry; wear
φορήμεναι|bear or carry; wear
φορβή|forage, fodder
φορεύς|carrier; vintager
φορμίζω|touch or play the phorminx; lyre, lute
φορτίς|ship of burden
φορύνω|was defiled
φορύσσω|defile
φοῖβος|Phoebus
φοῖνιξ|@
φράδμων|observing
φράζω|point out, show, indicate; showed; consider, ponder, bethink oneself; devise, plan, decree; perceive, note
φράσσω|fence or hedge around
φρήν|midriff, diaphragm; mind, thoughts; understanding
φρήτρη|clan
φρίξ|ruffling; ripple
φρίσσω|bristle; shudder, shudder at
φραδής|prudent, clear
φρεῖαρ|well
φρονέω|have living thoughts, live; have in mind; consider, think, intend
φρυγίη|Phrygia
φρόνιος|father of Noēëmon
φρόνις|knowledge, counsel
φρόντις1|@
φρόντις2|@
φρόντις|@
φρύγες|Phrygians
φυή|growth, form, physique
φυγή|flight
φυγοπτόλεμος|battle-fleeing, cowardly
φυζακινός|shy, timid
φυκιόεις|full of sea-weed, weedy
φυκτός|to be escaped
φυλάκη|a town in Phthiōtis, on the northern slope of Mt. Othrys, in the domain of Protesilāüs, “700, Ν 696”
φυλάσσω|watch, keep watch; watch over, guard; watch for; watch
φυλίη|wild olive-tree
φυλακή|watch, guard
φυλακίδης|son of Phylacus
φυλακτήρ|, “ῆρος”
φυλείδης|son of Phyleus
φυλεύς|son of Augēas of Elis
φυλομέδουσα|wife of Arithoüs
φυλώ|name of a maid of Helen
φυσάω|blow
φυσίζοος|producing life, life-giving
φυσιάω|panting
φυταλίη|plantation; vineyard or orchard
φυτεύω|plant; devise, plan
φυτόν|plant, tree
φωκεῖς|Phocians
φωνέω|raise the voice, speak aloud, speak
φωνή|voice
φωριαμός|chest, coffer, box
φόβος|flight; fear; to flight
φόνος|bloodshed, murder; blood
φόρβας|(1) king of Lesbos, father of Diomēdes
φόρκυνος|of Phorcys
φόρκυς|Phorcys
φόρμιγξ|phorminx; lute or lyre
φόρτος|freight, cargo
φόως|light; to the light; eyes
φύγαδ|to flight
φύζα|panic
φύλακος|@
φύλας|the father of Polymēle, king of Thesprotian Ephyra
φύλλον|leaf
φύλοπις|combat, din of battle
φύξηλις|cowardly
φύξιμος|of escape
φύξις|flight
φύρω|wet, moisten
φύσις|quality, property
φύω|make to grow, produce; grow
φώκη|seal
φώς2|man, wight
φώς|man, wight
φᾶρις|a town in Laconia, south of Amyclae
φᾶρος|shroud; mantle, cloak
φῄς|say, declare; think, believe
φῆ1|say, declare; think, believe
φῆ|say, declare; think, believe
φῆμις|rumor, common talk
φῆν|say, declare; think, believe
φῖλαι|love, hold dear; entertain, welcome
φῦ|make to grow, produce; grow
φῦκος|sea - weed, sea - grass
φῦλον|race, people; tribes, host; tribe, class, clan, family
φῦσα|bellows
φῶς1|light; to the light; eyes
φῶς|light; to the light; eyes
χάδε|hold, contain
χάζομαι|give way, fall back, retire; give over, rest from; depriving
χάλαζα|hail
χάλκεος|of copper or bronze, brazen
χάλκων|a Myrmidon, the father of Bathycles
χάνοι|gape, yawn
χάρις|@
χάρμα|a thing of joy
χάρμη1|joy of battle, desire for the fray, eagerness for combat
χάρμη|joy of battle, desire for the fray, eagerness for combat
χάροπος|king of Syme, father of Nireus
χάροψ|son of Hippasus, brother of Socus
χάρυβδις|Charybdis
χάσκω|gape, yawn
χέραδος|gravel, pebbles
χέρειον|inferior, worse
χέρης|low, humble, weak, mean, poor
χέρνιβον|wash-basin
χέρνιψ|water for washing the hands
χέρσονδε|to or on the dry land
χέρσος|land, shore
χέω|pour, shed; be poured, shed, or strewn, pour, flow; pour
χήν|goose
χήρατο|be glad, be joyful, rejoice; hail or farewell
χήρη|bereaved, widowed
χίλιοι|thousand
χίμαιρα|@
χίος|Chios
χαίνω|gape, yawn
χαίρω|be glad, be joyful, rejoice; hail or farewell
χαίτη|hair; mane
χαλέπτω|be hard upon
χαλίφρων|slack-minded, thoughtless
χαλεπαίνω|rage; be vexed, angry
χαλεπός|hard, difficult, dangerous; harsh, grievous, severe; stern, angry
χαλεπῶς|with difficulty
χαλινός|bit
χαλιφρονέω|thoughtless, indiscreet
χαλιφροσύνη|thoughtlessness
χαλκήιος|of a smith; smithy
χαλκήρης|fitted with bronze, bronze - mounted, brazenshod
χαλκίς|@
χαλκεοθώρηξ|with breastplate of bronze; bronze - cuirassed
χαλκεόφωνος|with brazen voice
χαλκεύς|coppersmith, worker in bronze
χαλκεύω|1 wrought
χαλκεών|forge
χαλκοβαρής|heavy with bronze, of ponderous bronze
χαλκογλώχιν|with bronze point
χαλκοκνήμις|with greaves of bronze
χαλκοκορυστής|in bronze armor, brazen-clad
χαλκοπάρῃος|with cheeks; of bronze
χαλκοχίτων|brazen-clad
χαλκωδοντιάδης|son of Chalcōdon
χαλκόπος|with hoofs of bronze, brazen - hoofed
χαλκός|copper or bronze
χαλκότυπος|inflicted with brazen weapons
χαμάδις|to the ground
χαμαί|on the ground, to the ground
χαμαιευνάς|, “άδος”
χαμαιευνής|making their beds on the ground
χαμᾶζε|to the ground, down; to or into the earth
χανδάνω|hold, contain
χανδόν|greedily
χαράδρη|gully, ravine, mountain torrent
χαρίεις|full of grace, graceful, charming, winsome
χαρίζομαι|show favor, gratify; be dear or pleasing; welcome
χαρείη|be glad, be joyful, rejoice; hail or farewell
χαροπός|with glaring eyes
χατέω|have need of, desire, beg, demand
χατίζω|have need of, desire, beg, demand
χείρ|hand; arm
χείρων|@
χείσομαι|hold, contain
χειή|hole
χειμάρροος|flooded; winter-flowing
χειμέριος|wintry
χειμών|storm, tempest, rain, rainy weather
χειρίς|sleeves
χειρότερος|inferior, worse
χελιδών|swallow
χερείων|inferior, worse
χερειότερος|inferior, worse
χερμάδιον|stone
χερνίπτομαι|washed their hands
χερνῆτις|living by hand labor
χερσιδάμας|a son of Priam
χεῖλος|lip; rim, border
χεῖμα|winter, cold
χεῦαι|pour, shed; be poured, shed, or strewn, pour, flow; pour
χεῦμα|casting
χηλός|chest, coffer
χηραμός|hole or crevice
χηρεύω|be deprived of, without
χηρωστής|relatives, heirs
χηρόω|bereave, make desolate
χθαμαλός|low-lying, low
χθιζός|of yesterday, yesterday
χθών|earth, ground; land, region
χιτών|tunic; coat-of-mail, cuirass
χιών|snow
χλαῖνα|cloak, mantle
χλούνης|making its bed in the grass
χλωρηίς|pale green, olive green
χλωρός|greenish yellow or yellowish green; pale; fresh, verdant
χλῶρις|Chloris
χνόος|foam
χοή|libation, drink-offering
χοίρεος|of a pig, of swine; pork
χολάς|bowels, intestines
χολωτός|angry, wrathful
χολόω|enrage, anger; be wroth, angry, incensed
χορδή|string
χοροιτυπίη|choral dance
χορός|dancing-place; dance
χοῖνιξ|measure
χοῖρος|pig, porker
χράομαι|have use or need of
χράω1|@
χράω2|@
χράω|@
χρέος|want, need; affair, business; want; debt
χρή|there is need; must, ought, should
χρίμπτω|approaching
χρίω|smear; anoint
χραισμέω|be useful; avail, help, ward off
χραύω|scratch, graze
χρείων|see “χράω”
χρείως|v. l. for “χρεῖος”
χρειώ|want, need, necessity
χρεμετίζω|neigh, whinny
χρεώ|want, need, necessity
χρεώμενος|have use or need of
χρεῖος1|want, need; affair, business; want; debt
χρεῖος|want, need; affair, business; want; debt
χρηίζω|need
χροιή|body
χροόσ|skin, body; color, complexion
χρυσάμπυξ|with frontlet of gold
χρυσάορος|with sword of gold
χρυσήνιος|with golden reins or bridle
χρυσηίς|daughter of Chryses, Chrysēïs
χρυσηλάκατος|with golden arrow
χρυσοπέδιλος|golden-sandalled
χρυσοχόος|goldsmith
χρυσόθεμις|Chrysothemis
χρυσόθρονος|golden-throned
χρυσόπτερος|with wings of gold
χρυσόρραπις|with wand of gold
χρυσός|gold
χρόμαδος|grinding
χρόμιος|Chromius
χρόμις|Chromius
χρόνιος|after a long time
χρόνος|time
χρύσεος|of gold, golden
χρύση|Chryse
χρύσης|Chryses
χρώς|skin, body; color, complexion
χρῆμα|possessions, property
χυμένη|pour, shed; be poured, shed, or strewn, pour, flow; pour
χυτλόω|bathe and anoint oneself
χυτός|poured, heaped up
χωλεύω|be lame, limp
χωλός|lame, halt
χωρέω|give place, make way, withdraw
χωρίς|separately, apart, by oneself
χόανος|melting - pit
χόλος|gall; wrath; rage
χόρτος|enclosure
χύσις|pouring, heap
χώομαι|be agitated, troubled, angered
χώρη|space, place; regions, countries
χἡμεῖς|= “καὶ ἡμεῖς”
χῆτος|lack
χῶρος1|space, place; Spot, region
χῶρος|space, place; Spot, region
ψάμαθος|sand, sands
ψάμμος|sand
ψάρ|starling, or meadow lark
ψαύω|touch; graze
ψεδνός|thin, sparse
ψευδάγγελος|reporting lies, false messenger
ψευδής|false; liar
ψευστέω|be a liar
ψεύδομαι|speak falsely, lie, deceive
ψεύστης|liar, deceiver
ψεῦδος|falsehood, lie
ψηλαφάω|feel about, grope
ψηφίς|pebble
ψιάς|drop
ψιλός|bare
ψολόεις|smouldering, sulphurous
ψυρίη|Psyria
ψυχή|life, soul, spirit
ψυχρός|cold
ψωμός|morsel, gobbet
ψύχω|blow, breathe
ψῆρας|starling, or meadow lark
ψῦχος|cold, coolness
ωὑτός|the same
ἀάατος|inviolable; baleful; mad
ἀάσχετος|lengthened form of “ἀσχετος”
ἀάω|bring to grief; delude, befool, befuddle; commit folly, be infatuated, deceive oneself; beguile
ἀέθλιον|implements of combat
ἀέκητι|against the will of
ἀέκων|unwilling, reluctant
ἀέξω|make to grow, increase, let grow up; grow, grow up
ἀήρ|the lower, denser atmosphere
ἀήσυλος|evil
ἀήτης|wind; blast, breeze
ἀίδηλος|destructive, destroying
ἀίδης|unseen; Hades
ἀίζηλος|unseen
ἀίξασκον|see “ά̄ί̄σσω”
ἀίσθω|breathe out
ἀίσσω|speed, dart, spring
ἀίω1|@
ἀίω2|@
ἀίω|@
ἀαγής|unbreakable
ἀβακέω|be unaware, suspect nothing
ἀβαρβαρέη|a Trojan fountainnymph
ἀβλής|unsped
ἀβληχρός|soft, feeble, gentle
ἀβροτάζω|miss
ἀγάασθαι|admire, wonder at, be amazed; be indignant at; be vexed; envy, begrudge
ἀγάζομαι|admire, wonder at, be amazed; be indignant at; be vexed; envy, begrudge
ἀγάθων|son of Priam
ἀγάλλομαι|take delight or pride in
ἀγάννιφος|snowy
ἀγάομαι|admire, wonder at, be amazed; be indignant at; be vexed; envy, begrudge
ἀγάρροος|strong-flowing
ἀγάστονος|moaning
ἀγάστροφος|a Trojan
ἀγέλαος|( “ἄγω, λαός”
ἀγέλη|herd; drove
ἀγέμεν|= “ἄγειν”
ἀγέραστος|without a gift
ἀγέρωχος|impetuous, mighty in combat
ἀγήνωρ|@
ἀγήραος|ageless, unfading
ἀγα|greatly, strongly, highly
ἀγαίομαι|=( “ἄγαμαι”
ἀγαγεῖν|lead, conduct, bring; bring or carry with one; lead captive, carry off; take with or to one
ἀγαθός|good
ἀγακλέης|a Myrmidon
ἀγακλεής|highly renowned
ἀγακλειτός|highly renowned, famous
ἀγακλυτός|highly renowned
ἀγαμέμνων|Agamemnon
ἀγαμήδη|Agamēde
ἀγαμεμνονέη|fem. poss. adj. from “Ἀγαμέμνων, ἄλοχος”
ἀγαμεμνονίδης|son of Agamemnon
ἀγανοφροσύνη|gentle-mindedness, kindliness
ἀγανός|pleasant, gentle, kindly
ἀγανόφρων|gentle-minded
ἀγαπάζω|receive lovingly
ἀγαπάω|welcome affectionately
ἀγαπήνωρ|@
ἀγαπητός|beloved; son
ἀγασθένης|( “σθένος”
ἀγαυός|wondrous; illustrious, high-born
ἀγαύη|a Nereid
ἀγγέλλω|report, announce
ἀγγελίη|tidings, message, report
ἀγγελίης|messenger
ἀγείρω|collect, call together, assemble; gather together
ἀγελαῖος|of the herd, herding
ἀγελείη|booty-bringing
ἀγεληδόν|in herds
ἀγηγέραθ̓|( “ατο”
ἀγηνορίη|manliness, valor
ἀγητός|wondrous, magnificent
ἀγινέω|lead, conduct, bring
ἀγκάζομαι|take in the arms
ἀγκάς|into or in the arms
ἀγκαλίς|in the arms
ἀγκαῖος|(1) son of Lycurgus, chief of the Arcadians
ἀγκλίνας|see “ἀνακλί̄νω”
ἀγκοίνη|bent arm
ἀγκρεμάσασα|see “ανακρεμάννῡμι”
ἀγκυλομήτης|crooked in counsel
ἀγκυλοχείλης|with crooked beak
ἀγκυλότοξος|with the bent bow
ἀγκύλος|bending, curued
ἀγκών|elbow
ἀγλαίζομαι|glory in
ἀγλαίη|@
ἀγλαόκαρπος|with shining fruit
ἀγλαός|splendid, shining, bright
ἀγνοέω|fail to recognize
ἀγνώς|unknown
ἀγνώσασκε|fail to recognize
ἀγξηράνη|dry up
ἀγοράομαι|hold assembly; harangue
ἀγορή|assembly; public speech, discussion; place of meeting, market
ἀγορήνδε|to the assembly
